시도 구분,시군구 구분,특수진료실 구분1,특수진료실 구분2,병실 수,병상 수
전남,순천시,특수진료실,물리치료실,80,931
전남,여수시,특수진료실,물리치료실,103,1603
전남,광양시,특수진료실,물리치료실,38,471
경북,고령군,특수진료실,물리치료실,14,130
경북,군위군,특수진료실,물리치료실,14,116
경북,봉화군,특수진료실,물리치료실,9,97
경북,성주군,특수진료실,물리치료실,24,259
경북,영덕군,특수진료실,물리치료실,23,155
경북,영양군,특수진료실,물리치료실,3,18
경북,예천군,특수진료실,물리치료실,19,233
경북,울릉군,특수진료실,물리치료실,2,10
경북,울진군,특수진료실,물리치료실,15,135
경북,의성군,특수진료실,물리치료실,34,261
경북,청도군,특수진료실,물리치료실,58,359
경북,청송군,특수진료실,물리치료실,11,97
경북,칠곡군,특수진료실,물리치료실,23,241
경북,경주시,특수진료실,물리치료실,83,791
경북,구미시,특수진료실,물리치료실,112,998
경북,김천시,특수진료실,물리치료실,34,290
경북,안동시,특수진료실,물리치료실,71,599
경북,영주시,특수진료실,물리치료실,27,315
경북,영천시,특수진료실,물리치료실,45,505
경북,포항시 남구,특수진료실,물리치료실,77,647
경북,포항시 북구,특수진료실,물리치료실,131,970
경북,문경시,특수진료실,물리치료실,36,353
경북,상주시,특수진료실,물리치료실,41,340
경북,경산시,특수진료실,물리치료실,109,965
경남,거창군,특수진료실,물리치료실,21,221
경남,고성군,특수진료실,물리치료실,19,281
경남,남해군,특수진료실,물리치료실,25,260
경남,산청군,특수진료실,물리치료실,14,154
경남,의령군,특수진료실,물리치료실,15,203
경남,창녕군,특수진료실,물리치료실,36,336
경남,하동군,특수진료실,물리치료실,23,284
경남,함안군,특수진료실,물리치료실,26,239
경남,함양군,특수진료실,물리치료실,19,251
경남,합천군,특수진료실,물리치료실,17,180
경남,김해시,특수진료실,물리치료실,145,1625
경남,사천시,특수진료실,물리치료실,44,487
경남,진주시,특수진료실,물리치료실,91,909
경남,창원시 마산회원구,특수진료실,물리치료실,53,615
경남,창원시 마산합포구,특수진료실,물리치료실,66,759
경남,창원시 진해구,특수진료실,물리치료실,41,492
경남,창원시 의창구,특수진료실,물리치료실,80,739
경남,창원시 성산구,특수진료실,물리치료실,42,461
경남,통영시,특수진료실,물리치료실,49,586
경남,밀양시,특수진료실,물리치료실,43,445
경남,거제시,특수진료실,물리치료실,52,692
경남,양산시,특수진료실,물리치료실,72,861
제주,서귀포시,특수진료실,물리치료실,67,666
제주,제주시,특수진료실,물리치료실,144,1480
서울,강남구,특수진료실,강내치료실,0,0
서울,강동구,특수진료실,강내치료실,0,0
서울,강서구,특수진료실,강내치료실,0,0
서울,관악구,특수진료실,강내치료실,0,0
서울,구로구,특수진료실,강내치료실,0,0
서울,도봉구,특수진료실,강내치료실,0,0
서울,동대문구,특수진료실,강내치료실,0,0
서울,동작구,특수진료실,강내치료실,0,0
서울,마포구,특수진료실,강내치료실,0,0
서울,서대문구,특수진료실,강내치료실,0,0
서울,성동구,특수진료실,강내치료실,0,0
서울,성북구,특수진료실,강내치료실,0,0
서울,영등포구,특수진료실,강내치료실,0,0
서울,용산구,특수진료실,강내치료실,0,0
서울,은평구,특수진료실,강내치료실,0,0
서울,종로구,특수진료실,강내치료실,0,0
서울,중구,특수진료실,강내치료실,0,0
서울,송파구,특수진료실,강내치료실,0,0
서울,중랑구,특수진료실,강내치료실,0,0
서울,양천구,특수진료실,강내치료실,0,0
서울,서초구,특수진료실,강내치료실,1,1
서울,노원구,특수진료실,강내치료실,0,0
서울,광진구,특수진료실,강내치료실,0,0
서울,강북구,특수진료실,강내치료실,0,0
서울,금천구,특수진료실,강내치료실,0,0
부산,남구,특수진료실,강내치료실,0,0
부산,동구,특수진료실,강내치료실,0,0
부산,동래구,특수진료실,강내치료실,0,0
부산,진구,특수진료실,강내치료실,1,1
부산,북구,특수진료실,강내치료실,0,0
부산,서구,특수진료실,강내치료실,1,1
부산,영도구,특수진료실,강내치료실,0,0
부산,중구,특수진료실,강내치료실,0,0
부산,해운대구,특수진료실,강내치료실,0,0
부산,사하구,특수진료실,강내치료실,0,0
부산,금정구,특수진료실,강내치료실,0,0
부산,강서구,특수진료실,강내치료실,0,0
부산,연제구,특수진료실,강내치료실,0,0
부산,수영구,특수진료실,강내치료실,0,0
부산,사상구,특수진료실,강내치료실,0,0
부산,기장군,특수진료실,강내치료실,0,0
대구,남구,특수진료실,강내치료실,1,1
대구,동구,특수진료실,강내치료실,1,1
대구,북구,특수진료실,강내치료실,0,0
대구,서구,특수진료실,강내치료실,0,0
대구,수성구,특수진료실,강내치료실,0,0
대구,중구,특수진료실,강내치료실,1,1
대구,달서구,특수진료실,강내치료실,0,0
대구,달성군,특수진료실,강내치료실,0,0
인천,미추홀구,특수진료실,강내치료실,0,0
인천,동구,특수진료실,강내치료실,0,0
인천,부평구,특수진료실,강내치료실,0,0
인천,중구,특수진료실,강내치료실,1,1
인천,서구,특수진료실,강내치료실,0,0
인천,남동구,특수진료실,강내치료실,1,1
인천,연수구,특수진료실,강내치료실,0,0
인천,계양구,특수진료실,강내치료실,0,0
인천,강화군,특수진료실,강내치료실,0,0
인천,옹진군,특수진료실,강내치료실,0,0
광주,동구,특수진료실,강내치료실,0,0
광주,북구,특수진료실,강내치료실,0,0
광주,서구,특수진료실,강내치료실,0,0
광주,광산구,특수진료실,강내치료실,0,0
광주,남구,특수진료실,강내치료실,0,0
대전,유성구,특수진료실,강내치료실,0,0
대전,대덕구,특수진료실,강내치료실,0,0
대전,서구,특수진료실,강내치료실,0,0
대전,동구,특수진료실,강내치료실,0,0
대전,중구,특수진료실,강내치료실,0,0
울산,남구,특수진료실,강내치료실,0,0
울산,동구,특수진료실,강내치료실,0,0
울산,중구,특수진료실,강내치료실,0,0
울산,북구,특수진료실,강내치료실,0,0
울산,울주군,특수진료실,강내치료실,0,0
세종,세종시,특수진료실,강내치료실,0,0
경기,가평군,특수진료실,강내치료실,0,0
경기,양평군,특수진료실,강내치료실,0,0
경기,여주시,특수진료실,강내치료실,0,0
경기,연천군,특수진료실,강내치료실,0,0
경기,광명시,특수진료실,강내치료실,0,0
경기,동두천시,특수진료실,강내치료실,0,0
경기,부천시,특수진료실,강내치료실,0,0
경기,성남시 수정구,특수진료실,강내치료실,0,0
경기,성남시 중원구,특수진료실,강내치료실,0,0
경기,성남시 분당구,특수진료실,강내치료실,0,0
경기,수원시 권선구,특수진료실,강내치료실,0,0
경기,수원시 장안구,특수진료실,강내치료실,0,0
경기,수원시 팔달구,특수진료실,강내치료실,1,1
경기,수원시 영통구,특수진료실,강내치료실,0,0
경기,안양시 만안구,특수진료실,강내치료실,0,0
경기,안양시 동안구,특수진료실,강내치료실,0,0
경기,의정부시,특수진료실,강내치료실,0,0
경기,과천시,특수진료실,강내치료실,0,0
경기,구리시,특수진료실,강내치료실,0,0
경기,안산시 단원구,특수진료실,강내치료실,0,0
경기,안산시 상록구,특수진료실,강내치료실,0,0
경기,평택시,특수진료실,강내치료실,0,0
경기,하남시,특수진료실,강내치료실,0,0
경기,군포시,특수진료실,강내치료실,0,0
경기,남양주시,특수진료실,강내치료실,0,0
경기,의왕시,특수진료실,강내치료실,0,0
경기,시흥시,특수진료실,강내치료실,0,0
경기,오산시,특수진료실,강내치료실,0,0
경기,고양시 덕양구,특수진료실,강내치료실,0,0
경기,고양시 일산 서구,특수진료실,강내치료실,0,0
경기,고양시 일산 동구,특수진료실,강내치료실,0,0
경기,용인기흥구,특수진료실,강내치료실,0,0
경기,용인수지구,특수진료실,강내치료실,0,0
경기,용인처인구,특수진료실,강내치료실,0,0
경기,이천시,특수진료실,강내치료실,0,0
경기,파주시,특수진료실,강내치료실,0,0
경기,김포시,특수진료실,강내치료실,0,0
경기,안성시,특수진료실,강내치료실,0,0
경기,화성시,특수진료실,강내치료실,0,0
경기,광주시,특수진료실,강내치료실,0,0
경기,양주시,특수진료실,강내치료실,0,0
경기,포천시,특수진료실,강내치료실,0,0
강원,고성군,특수진료실,강내치료실,0,0
강원,양구군,특수진료실,강내치료실,0,0
강원,양양군,특수진료실,강내치료실,0,0
강원,영월군,특수진료실,강내치료실,0,0
강원,인제군,특수진료실,강내치료실,0,0
강원,정선군,특수진료실,강내치료실,0,0
강원,철원군,특수진료실,강내치료실,0,0
강원,평창군,특수진료실,강내치료실,0,0
강원,홍천군,특수진료실,강내치료실,0,0
강원,화천군,특수진료실,강내치료실,0,0
강원,횡성군,특수진료실,강내치료실,0,0
강원,강릉시,특수진료실,강내치료실,0,0
강원,동해시,특수진료실,강내치료실,0,0
강원,속초시,특수진료실,강내치료실,0,0
강원,원주시,특수진료실,강내치료실,0,0
강원,춘천시,특수진료실,강내치료실,0,0
강원,태백시,특수진료실,강내치료실,0,0
강원,삼척시,특수진료실,강내치료실,0,0
충북,괴산군,특수진료실,강내치료실,0,0
충북,단양군,특수진료실,강내치료실,0,0
충북,보은군,특수진료실,강내치료실,0,0
충북,영동군,특수진료실,강내치료실,0,0
충북,옥천군,특수진료실,강내치료실,0,0
충북,음성군,특수진료실,강내치료실,0,0
충북,진천군,특수진료실,강내치료실,0,0
충북,증평군,특수진료실,강내치료실,0,0
충북,청주시 상당구,특수진료실,강내치료실,0,0
충북,청주시 흥덕구,특수진료실,강내치료실,0,0
충북,청주시 청원구,특수진료실,강내치료실,0,0
충북,청주시 서원구,특수진료실,강내치료실,1,1
충북,충주시,특수진료실,강내치료실,0,0
충북,제천시,특수진료실,강내치료실,0,0
충남,금산군,특수진료실,강내치료실,0,0
충남,당진시,특수진료실,강내치료실,0,0
충남,부여군,특수진료실,강내치료실,0,0
충남,서천군,특수진료실,강내치료실,0,0
충남,예산군,특수진료실,강내치료실,0,0
충남,청양군,특수진료실,강내치료실,0,0
충남,홍성군,특수진료실,강내치료실,0,0
충남,태안군,특수진료실,강내치료실,0,0
충남,천안시 서북구,특수진료실,강내치료실,0,0
충남,천안시 동남구,특수진료실,강내치료실,0,0
충남,공주시,특수진료실,강내치료실,0,0
충남,보령시,특수진료실,강내치료실,0,0
충남,아산시,특수진료실,강내치료실,0,0
충남,서산시,특수진료실,강내치료실,0,0
충남,논산시,특수진료실,강내치료실,0,0
충남,계룡시,특수진료실,강내치료실,0,0
전북,고창군,특수진료실,강내치료실,0,0
전북,무주군,특수진료실,강내치료실,0,0
전북,부안군,특수진료실,강내치료실,0,0
전북,순창군,특수진료실,강내치료실,0,0
전북,완주군,특수진료실,강내치료실,0,0
전북,임실군,특수진료실,강내치료실,0,0
전북,장수군,특수진료실,강내치료실,0,0
전북,진안군,특수진료실,강내치료실,0,0
